Email (Subject +Body),Label
"Subject: Permintaan Info Layanan Netmonk
Body:
 Yth. Tim Account Manager Telkom,
 Kami sedang mencari solusiBig data dan melihatBahwa NetmonkBisa relevan. Tolong kirimkan whitepaper dan studi kasus pengguna sebelumnya.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Thank you for your support.
 Sincerely,
 Jonathan W.
 IT Infrastructure Manager",Client Inquiry
"Subject: Request for Information on Pijar Sekolah
Body:
 Halo Tim Telkom,
 Apakah memungkinkan untuk request demo layanan Pijar Sekolah agar kamiBisa mempresentasikan ke manajemen?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Permintaan Info LayananBigBox
Body:
 Halo Tim Telkom,
 We’re planning a campus-wide tech upgrade and foundBigBox relevant. Could you provide an updated productBrochure and pricing model?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Permintaan Info LayananBigBox
Body:
 Yth. Tim Account Manager Telkom,
 Apakah layananBigBox memiliki kemampuan integrasi dengan platform ERP kami? Kami juga ingin mengetahui SLA yang ditawarkan.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Permintaan Info LayananBigBox
Body:
 Salam hangat,
 Our team is interested in exploring howBigBox supports enterprise-level scalability. Documentation on capacity and infrastructure would help.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Request for Information on OCA
Body:
 Halo Tim Telkom,
 Apakah layanan OCA sudah termasuk fitur monitoring dan pelaporan? Kami jugaButuh estimasiBandwidth yang dibutuhkan.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
"Subject: Request for Information on Pijar Sekolah
Body:
 Salam hangat,
 We’re preparing for our next infrastructure upgrade and Pijar Sekolah looks like a potential fit. Can we get system specs and trial access?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Permintaan Info Layanan Antares Eazy
Body:
 Halo Tim Telkom,
 Could you send us more info on Antares Eazy regarding its compatibility with existing cloud systems and long-term support plans?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Permintaan Info Layanan Wifi Manage Service
Body:
 Halo Tim Telkom,
 We are evaluating Wifi Manage Service for a pilot project. Please share technical specs, integration flexibility, and service terms.
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Terima kasih atas perhatian danBantuannya.
 Salam,
 Fadli - IT Support PT Maju Jaya",Client Inquiry
"Subject: Permintaan Info Layanan Antares Eazy
Body:
 Dear Telkom Account Manager,
 Kami sedang mencari solusiBig data dan melihatBahwa Antares EazyBisa relevan. Tolong kirimkan whitepaper dan studi kasus pengguna sebelumnya.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Permintaan Info Layanan OCA
Body:
 Kepada Tim Telkom yang terhormat,
 We’re planning a campus-wide tech upgrade and found OCA relevant. Could you provide an updated productBrochure and pricing model?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Thank you for your support.
 Sincerely,
 Jonathan W.
 IT Infrastructure Manager",Client Inquiry
"Subject: Request for Information onBigBox
Body:
 Halo Tim Telkom,
 Apakah memungkinkan untuk request demo layananBigBox agar kamiBisa mempresentasikan ke manajemen?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Thank you for your support.
 Sincerely,
 Jonathan W.
 IT Infrastructure Manager",Client Inquiry
"Subject: Permintaan Info Layanan Netmonk
Body:
 Kepada Tim Telkom yang terhormat,
 Kami ingin tahu apakah layanan Netmonk dapat dikustomisasi sesuai dengan kebutuhan industri manufaktur kami. Mohon lampirkan informasi detailnya.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Request for Information on neuCentrIX
Body:
 Dear Telkom Account Manager,
 Mohon informasinya terkait paket layanan neuCentrIX yang cocok untuk perusahaan startupBerskala kecil.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Thank you for your support.
 Sincerely,
 Jonathan W.
 IT Infrastructure Manager",Client Inquiry
"Subject: Permintaan Info Layanan Netmonk
Body:
 Halo Tim Telkom,
 Could you send us more info on Netmonk regarding its compatibility with existing cloud systems and long-term support plans?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
"Subject: Request for Information on Pijar Sekolah
Body:
 Halo Tim Telkom,
 Mohon informasinya terkait paket layanan Pijar Sekolah yang cocok untuk perusahaan startupBerskala kecil.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
"Subject: Request for Information on Netmonk
Body:
 Kepada Tim Telkom yang terhormat,
 Kami ingin mendapatkanBrosur terbaru dari layanan Netmonk dan mengetahui apakah layanan ini tersedia di luar Pulau Jawa.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Request for Information on Wifi Manage Service
Body:
 Kepada Tim Telkom yang terhormat,
 Apakah memungkinkan untuk request demo layanan Wifi Manage Service agar kamiBisa mempresentasikan ke manajemen?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
"Subject: Permintaan Info LayananBigBox
Body:
 Halo Tim Telkom,
 Our team is interested in exploring howBigBox supports enterprise-level scalability. Documentation on capacity and infrastructure would help.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Permintaan Info Layanan Antares Eazy
Body:
 Yth. Tim Account Manager Telkom,
 We are evaluating Antares Eazy for a pilot project. Please share technical specs, integration flexibility, and service terms.
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Permintaan Info LayananBigBox
Body:
 Salam hangat,
 We’re planning a campus-wide tech upgrade and foundBigBox relevant. Could you provide an updated productBrochure and pricing model?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
"Subject: Permintaan Info Layanan PaDi UMKM
Body:
 Kepada Tim Telkom yang terhormat,
 Does PaDi UMKM offer APIs for third-party system integration? We'd also like to review SLA details and typical deployment durations.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
"Subject: Request for Information on PaDi UMKM
Body:
 Halo Tim Telkom,
 Apakah memungkinkan untuk request demo layanan PaDi UMKM agar kamiBisa mempresentasikan ke manajemen?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Terima kasih atas perhatian danBantuannya.
 Salam,
 Fadli - IT Support PT Maju Jaya",Client Inquiry
"Subject: Request for Information on Indibiz
Body:
 Yth. Tim Account Manager Telkom,
 Our team is considering a pilot deployment of Indibiz. What’s the recommended onboarding process and available support packages?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Thank you for your support.
 Sincerely,
 Jonathan W.
 IT Infrastructure Manager",Client Inquiry
"Subject: Permintaan Info Layanan PaDi UMKM
Body:
 Dear Telkom Account Manager,
 We’re planning a campus-wide tech upgrade and found PaDi UMKM relevant. Could you provide an updated productBrochure and pricing model?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Request for Information on Netmonk
Body:
 Salam hangat,
 We’re preparing for our next infrastructure upgrade and Netmonk looks like a potential fit. Can we get system specs and trial access?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Demikian kami sampaikan. Kami menunggu respons dari pihak Telkom.
 Hormat kami,
 Nina
 Admin Divisi Operasional",Client Inquiry
